CustomerID,Age,Gender,Location,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,OnlineBackup,DeviceProtection,SatisfactionScore,SupportTickets,Churn
4243,36,M,West,10,70.48,704.76,Month-to-month,Fiber optic,Yes,Yes,Yes,4,3,0
4244,55,F,West,5,95.54,477.69,1 year,No,No,No,No,2,2,0
4245,45,M,West,57,47.11,2685.29,2 year,No,No,Yes,No,5,4,0
4246,21,F,South,24,95.3,2287.2,Month-to-month,Fiber optic,No,Yes,Yes,1,2,1
4247,47,F,North,2,37.96,75.91,Month-to-month,No,No,No,Yes,1,1,1
4248,77,M,East,7,75.66,529.63,Month-to-month,Fiber optic,No,Yes,Yes,5,1,1
4249,52,M,North,2,85.2,170.41,Month-to-month,Fiber optic,No,No,No,2,3,1
4250,44,M,East,36,77.89,2803.99,Month-to-month,DSL,No,No,No,1,2,0
4251,61,M,South,48,85.95,4125.65,2 year,DSL,No,Yes,No,2,1,0
4252,48,F,South,3,62.45,187.35,2 year,DSL,No,No,Yes,4,1,0
4253,48,M,Central,12,39.54,474.45,1 year,DSL,No,Yes,No,4,4,1
4254,28,F,Central,54,86.01,4644.28,Month-to-month,DSL,No,No,Yes,5,1,0
4255,48,M,South,4,101.97,407.89,Month-to-month,No,No,No,Yes,3,2,0
4256,60,F,South,7,61.71,431.95,1 year,No,Yes,Yes,No,2,3,1
4257,32,M,East,8,78.64,629.11,1 year,DSL,No,Yes,No,3,3,1
4258,66,M,South,1,48.47,48.47,2 year,Fiber optic,No,No,No,3,3,0
4259,43,F,North,1,46.96,46.96,2 year,No,No,No,No,2,1,1
4260,31,M,East,62,67.15,4163.11,Month-to-month,DSL,No,No,No,3,0,1
4261,59,M,South,17,50.45,857.6,Month-to-month,No,No,No,No,1,1,1
4262,40,M,East,8,66.92,535.4,Month-to-month,Fiber optic,No,No,Yes,4,5,0
4263,56,M,East,10,125.61,1256.06,Month-to-month,DSL,Yes,Yes,No,5,4,0
4264,40,M,West,26,50.88,1322.94,Month-to-month,No,No,No,No,2,3,0
4265,44,F,Central,10,71.83,718.31,2 year,DSL,Yes,No,Yes,5,4,0
4266,52,M,East,6,29.83,178.99,2 year,DSL,No,No,No,4,1,0
4267,49,F,East,3,75.47,226.4,2 year,No,No,Yes,No,5,1,0
4268,18,M,West,27,50.89,1374.08,2 year,DSL,No,No,Yes,2,3,1
4269,28,M,South,4,70.85,283.41,2 year,DSL,No,No,Yes,5,4,1
4270,58,F,East,2,70.32,140.64,2 year,Fiber optic,Yes,No,No,3,4,0
4271,43,F,West,12,67.78,813.39,1 year,DSL,No,No,No,3,3,0
4272,37,F,North,1,46.05,46.05,Month-to-month,Fiber optic,Yes,No,Yes,4,4,1
4273,24,F,West,68,59.32,4033.98,Month-to-month,Fiber optic,No,No,Yes,3,2,0
4274,28,F,Central,20,69.71,1394.29,Month-to-month,DSL,No,Yes,No,5,1,1
4275,18,M,Central,4,60.15,240.59,Month-to-month,Fiber optic,No,No,Yes,1,1,1
4276,43,F,South,4,93.07,372.26,2 year,No,Yes,No,No,5,3,0
4277,36,F,South,17,65.82,1118.95,Month-to-month,DSL,No,No,No,1,1,1
4278,30,M,Central,9,45.14,406.28,Month-to-month,DSL,No,Yes,Yes,5,1,1
4279,43,M,Central,30,73.63,2208.86,Month-to-month,Fiber optic,No,Yes,No,1,3,1
4280,50,F,East,16,20.0,320.0,Month-to-month,Fiber optic,Yes,No,No,1,3,1
4281,76,F,Central,12,104.23,1250.77,Month-to-month,Fiber optic,Yes,No,No,2,2,0
4282,22,F,South,66,30.58,2018.57,Month-to-month,Fiber optic,No,No,No,2,2,1
4283,62,M,Central,10,82.93,829.29,Month-to-month,No,No,No,Yes,5,2,1
4284,59,F,South,11,79.82,877.97,Month-to-month,No,No,Yes,No,3,1,1
4285,33,M,North,22,42.39,932.56,1 year,No,No,No,No,2,4,0
4286,48,M,Central,34,76.19,2590.43,Month-to-month,DSL,No,No,No,1,3,1
4287,38,M,South,20,51.21,1024.21,1 year,DSL,Yes,No,Yes,5,1,0
4288,47,M,West,24,61.69,1480.59,Month-to-month,DSL,Yes,Yes,No,3,3,0
4289,67,F,East,10,74.41,744.08,Month-to-month,Fiber optic,No,No,No,5,0,0
4290,54,M,South,14,64.03,896.47,1 year,DSL,No,Yes,No,1,1,1
4291,52,M,Central,5,45.0,224.99,Month-to-month,Fiber optic,Yes,Yes,No,2,1,1
4292,38,F,Central,23,73.21,1683.77,Month-to-month,DSL,No,No,No,2,1,1
4293,22,M,North,6,60.84,365.03,2 year,Fiber optic,No,No,No,4,3,0
4294,41,F,West,1,62.79,62.79,1 year,DSL,No,No,No,4,4,0
4295,63,M,South,55,63.97,3518.35,Month-to-month,Fiber optic,Yes,No,No,5,3,1
4296,22,F,West,8,38.09,304.75,2 year,Fiber optic,No,No,Yes,5,1,0
4297,29,M,North,5,42.51,212.57,2 year,DSL,No,Yes,Yes,3,2,0
4298,46,M,East,7,53.22,372.51,Month-to-month,Fiber optic,No,No,Yes,2,2,1
4299,30,F,West,9,73.21,658.86,2 year,Fiber optic,No,Yes,No,2,1,1
4300,33,M,North,13,46.42,603.42,2 year,Fiber optic,Yes,Yes,No,4,2,0
4301,38,M,South,2,88.79,177.57,Month-to-month,Fiber optic,Yes,Yes,No,1,1,1
4302,24,F,East,2,69.03,138.07,1 year,No,No,No,No,1,5,1
4303,30,M,Central,7,72.29,506.01,Month-to-month,DSL,Yes,Yes,No,4,3,1
4304,55,M,North,8,58.37,466.93,1 year,No,No,Yes,No,5,1,0
4305,25,F,Central,3,33.08,99.24,1 year,Fiber optic,No,No,Yes,2,0,0
4306,21,F,East,11,75.64,832.02,Month-to-month,Fiber optic,Yes,Yes,Yes,2,5,0
4307,35,F,North,7,50.56,353.89,2 year,DSL,No,Yes,No,2,1,1
4308,55,F,North,1,35.16,35.16,2 year,Fiber optic,No,Yes,No,1,2,1
4309,42,F,East,44,48.3,2125.41,2 year,Fiber optic,No,No,No,5,3,0
4310,38,M,South,44,63.41,2789.84,Month-to-month,DSL,No,No,Yes,1,1,1
4311,45,F,North,5,20.0,100.0,Month-to-month,DSL,No,Yes,Yes,5,3,1
4312,18,M,East,4,58.28,233.11,2 year,Fiber optic,Yes,No,Yes,4,1,0
4313,52,F,West,16,85.17,1362.66,Month-to-month,Fiber optic,No,No,No,5,2,0
4314,50,M,Central,20,65.64,1312.79,Month-to-month,DSL,No,Yes,No,1,4,1
4315,38,M,North,64,88.99,5695.2,2 year,Fiber optic,Yes,No,No,2,1,0
4316,60,F,West,10,56.94,569.37,Month-to-month,No,Yes,No,No,1,1,1
4317,28,M,North,20,88.06,1761.26,Month-to-month,No,No,Yes,Yes,4,2,0
4318,61,M,South,43,38.17,1641.19,Month-to-month,No,No,Yes,Yes,2,2,1
4319,47,F,East,12,77.0,923.97,Month-to-month,Fiber optic,Yes,No,No,1,3,1
4320,39,F,North,3,62.83,188.5,Month-to-month,Fiber optic,Yes,Yes,Yes,2,3,1
4321,44,F,East,10,92.1,920.97,Month-to-month,No,Yes,Yes,No,4,1,0
4322,43,F,North,3,56.75,170.26,Month-to-month,Fiber optic,No,No,No,5,4,1
4323,63,M,South,1,43.95,43.95,2 year,Fiber optic,No,Yes,No,5,1,0
4324,28,M,South,28,75.13,2103.74,Month-to-month,Fiber optic,No,No,Yes,3,1,0
4325,33,M,West,6,97.94,587.66,1 year,Fiber optic,No,Yes,No,2,1,1
4326,60,M,South,1,69.72,69.72,Month-to-month,DSL,No,Yes,No,4,3,0
4327,36,M,East,42,64.16,2694.64,1 year,No,No,No,No,1,2,0
4328,58,M,South,12,40.7,488.41,2 year,No,No,No,No,1,0,1
4329,70,F,North,6,83.94,503.63,1 year,DSL,Yes,No,Yes,3,0,0
4330,38,M,South,7,63.97,447.78,1 year,Fiber optic,No,No,No,1,1,1
4331,55,M,East,6,79.02,474.1,Month-to-month,DSL,Yes,No,No,4,2,0
4332,27,M,North,5,68.94,344.72,Month-to-month,Fiber optic,No,No,Yes,4,1,1
4333,56,F,West,37,105.8,3914.61,2 year,Fiber optic,No,No,Yes,5,1,0
4334,47,F,West,4,53.85,215.41,2 year,Fiber optic,No,No,No,2,0,1
4335,52,F,West,17,54.58,927.92,1 year,DSL,No,No,No,2,2,1
4336,35,F,North,2,85.27,170.54,2 year,Fiber optic,Yes,No,No,1,1,0
4337,20,M,West,60,85.76,5145.54,Month-to-month,No,Yes,Yes,No,2,2,0
4338,52,M,South,19,86.39,1641.45,1 year,No,No,Yes,No,3,3,0
4339,18,M,North,47,64.75,3043.09,Month-to-month,Fiber optic,No,No,No,2,2,1
4340,40,F,North,11,69.15,760.68,1 year,DSL,No,No,No,1,3,0
4341,59,M,North,34,38.05,1293.8,Month-to-month,No,No,Yes,No,2,3,1
4342,47,M,Central,39,61.78,2409.52,2 year,No,No,No,No,4,0,0
4343,74,M,East,25,70.54,1763.4,2 year,No,No,No,No,4,3,0
4344,60,F,Central,2,70.55,141.09,Month-to-month,Fiber optic,No,Yes,Yes,5,2,1
4345,35,F,Central,1,49.85,49.85,1 year,Fiber optic,Yes,Yes,No,5,2,0
4346,45,F,Central,4,43.01,172.05,2 year,Fiber optic,No,No,No,5,2,0
4347,44,M,East,3,85.88,257.65,Month-to-month,DSL,Yes,Yes,No,5,0,0
4348,21,M,Central,26,82.75,2151.42,Month-to-month,Fiber optic,No,No,No,2,1,0
4349,30,M,West,17,60.35,1026.03,Month-to-month,No,No,Yes,Yes,1,1,1
4350,36,M,North,15,85.65,1284.74,Month-to-month,Fiber optic,No,No,No,2,1,1
4351,18,F,North,6,83.79,502.74,1 year,No,No,Yes,No,1,2,0
4352,45,M,South,4,31.43,125.73,Month-to-month,Fiber optic,No,Yes,No,1,0,1
4353,41,F,West,5,62.92,314.61,Month-to-month,Fiber optic,Yes,Yes,No,1,6,1
4354,19,M,East,11,91.77,1009.5,1 year,DSL,No,Yes,No,1,3,1
4355,51,F,North,27,33.19,896.26,2 year,Fiber optic,No,Yes,No,4,3,0
4356,55,M,Central,6,35.99,215.91,2 year,No,No,Yes,Yes,1,3,0
4357,48,M,South,24,77.53,1860.78,1 year,DSL,No,No,No,2,8,1
4358,40,F,South,14,90.85,1271.86,Month-to-month,No,No,Yes,No,1,2,0
4359,53,F,North,44,59.4,2613.68,Month-to-month,No,Yes,Yes,No,4,3,1
4360,55,M,West,6,55.61,333.67,Month-to-month,No,No,No,No,2,1,1
4361,49,M,South,12,31.02,372.21,1 year,DSL,Yes,No,No,3,4,0
4362,32,M,North,3,59.03,177.1,Month-to-month,DSL,Yes,No,No,2,1,1
4363,49,F,West,9,35.56,320.05,Month-to-month,Fiber optic,Yes,No,No,4,2,0
4364,62,M,North,15,57.91,868.61,2 year,DSL,No,No,No,4,1,0
4365,36,F,North,27,91.22,2462.82,Month-to-month,No,Yes,Yes,No,5,1,0
4366,76,M,West,5,39.11,195.56,2 year,Fiber optic,Yes,No,No,3,1,0
4367,37,M,West,5,59.95,299.77,2 year,No,Yes,No,No,1,1,1
4368,45,M,West,20,82.22,1644.4,Month-to-month,No,No,Yes,No,4,1,1
4369,34,M,North,10,49.48,494.75,2 year,No,No,No,No,5,0,0
4370,48,F,South,14,73.16,1024.21,Month-to-month,Fiber optic,No,No,Yes,5,2,0
4371,18,F,East,37,81.2,3004.54,2 year,Fiber optic,No,No,No,1,3,0
4372,36,M,East,14,66.57,931.96,Month-to-month,Fiber optic,Yes,No,No,2,0,0
4373,28,M,North,22,66.98,1473.54,2 year,No,No,Yes,No,3,0,0
4374,47,M,North,22,43.04,946.9,1 year,Fiber optic,Yes,Yes,Yes,1,0,0
4375,59,F,South,33,57.01,1881.49,1 year,Fiber optic,No,Yes,No,1,1,0
4376,54,M,West,21,68.24,1433.12,1 year,Fiber optic,No,Yes,No,2,3,0
4377,18,F,North,2,26.97,53.94,2 year,Fiber optic,No,No,No,2,6,1
4378,75,F,Central,9,20.07,180.65,2 year,DSL,No,Yes,No,4,2,1
4379,49,F,West,91,61.94,5636.19,1 year,DSL,No,No,Yes,2,4,1
4380,33,F,North,5,72.58,362.88,1 year,No,Yes,Yes,No,2,0,0
4381,47,M,Central,18,66.76,1201.72,Month-to-month,Fiber optic,No,Yes,No,3,0,1
4382,47,M,South,38,32.58,1237.91,2 year,No,No,No,Yes,3,2,0
4383,34,F,Central,18,87.07,1567.28,1 year,DSL,No,No,No,3,2,0
4384,47,M,North,10,67.07,670.71,2 year,Fiber optic,No,No,No,1,4,0
4385,35,M,East,2,84.41,168.83,1 year,No,No,No,No,3,4,1
4386,38,M,North,9,52.23,470.04,Month-to-month,Fiber optic,No,Yes,No,3,3,0
4387,34,F,East,5,70.3,351.5,Month-to-month,DSL,No,No,No,5,1,1
4388,23,M,South,65,75.41,4901.5,Month-to-month,DSL,No,No,No,3,2,1
4389,47,M,South,26,85.09,2212.35,1 year,DSL,No,Yes,No,1,4,1
4390,53,M,West,28,83.4,2335.19,Month-to-month,Fiber optic,No,Yes,No,5,5,1
4391,52,M,West,12,49.0,587.99,1 year,DSL,No,No,No,1,7,1
4392,57,M,East,3,62.68,188.05,Month-to-month,No,No,Yes,No,1,2,1
4393,49,M,East,7,54.54,381.75,Month-to-month,DSL,Yes,No,No,5,1,0
4394,37,M,South,7,67.86,475.01,Month-to-month,No,Yes,No,No,5,1,0
4395,57,M,Central,14,36.25,507.48,Month-to-month,DSL,No,Yes,No,5,2,0
4396,24,M,East,13,33.2,431.63,Month-to-month,Fiber optic,No,Yes,No,5,3,1
4397,31,M,East,12,112.71,1352.55,1 year,Fiber optic,No,No,No,1,1,0
4398,30,F,Central,14,103.71,1451.9,Month-to-month,DSL,No,No,No,5,1,1
4399,61,M,West,87,88.32,7683.69,Month-to-month,No,No,Yes,No,2,2,0
4400,59,F,West,8,74.68,597.48,2 year,Fiber optic,Yes,No,No,3,1,0
4401,52,M,East,20,80.51,1610.19,Month-to-month,Fiber optic,No,No,No,3,0,0
4402,61,F,West,6,80.56,483.38,2 year,Fiber optic,No,Yes,No,2,2,1
4403,31,F,West,13,98.09,1275.22,2 year,DSL,No,No,No,1,2,0
4404,50,M,West,5,55.15,275.75,1 year,DSL,No,No,No,1,4,1
4405,43,F,South,17,49.85,847.41,1 year,DSL,Yes,Yes,No,3,4,0
4406,57,F,North,7,64.7,452.87,Month-to-month,Fiber optic,No,No,Yes,4,2,1
4407,43,F,East,1,76.91,76.91,Month-to-month,DSL,No,No,No,2,1,1
4408,39,M,East,34,59.9,2036.71,Month-to-month,No,No,Yes,Yes,2,2,1
4409,53,F,South,3,53.95,161.84,Month-to-month,Fiber optic,Yes,Yes,No,3,2,1
4410,58,F,North,10,93.74,937.45,Month-to-month,Fiber optic,No,No,No,5,2,1
4411,34,M,North,13,48.26,627.36,2 year,DSL,No,Yes,No,4,3,0
4412,44,F,South,12,94.37,1132.48,Month-to-month,No,No,No,No,1,1,0
4413,29,F,Central,26,84.26,2190.85,1 year,Fiber optic,Yes,No,Yes,1,5,1
4414,18,F,Central,19,103.24,1961.54,1 year,No,Yes,No,No,1,2,1
4415,48,M,North,8,108.66,869.3,Month-to-month,Fiber optic,Yes,No,Yes,1,0,1
4416,54,F,Central,2,72.4,144.81,Month-to-month,Fiber optic,No,Yes,Yes,2,2,1
4417,48,M,Central,30,106.57,3197.09,Month-to-month,DSL,Yes,No,No,2,2,1
4418,18,F,Central,9,75.1,675.94,1 year,DSL,No,No,No,5,1,0
4419,39,F,North,45,72.92,3281.55,Month-to-month,Fiber optic,Yes,No,No,2,7,0
4420,18,F,Central,11,68.88,757.64,1 year,DSL,No,No,No,5,1,0
4421,65,F,East,26,56.31,1464.1,1 year,Fiber optic,No,No,Yes,5,1,0
4422,28,M,North,57,80.19,4571.03,2 year,DSL,No,Yes,No,1,1,0
4423,63,F,South,22,88.01,1936.27,Month-to-month,Fiber optic,No,No,Yes,1,0,0
4424,59,M,Central,11,37.03,407.36,1 year,DSL,No,Yes,Yes,2,3,1
4425,31,F,West,17,116.2,1975.35,Month-to-month,DSL,No,Yes,No,2,3,0
4426,28,M,North,16,97.49,1559.84,Month-to-month,No,Yes,Yes,No,5,2,0
4427,50,F,South,18,53.36,960.41,Month-to-month,DSL,No,Yes,No,3,2,1
4428,32,F,East,4,76.25,304.99,1 year,DSL,No,No,No,1,2,1
4429,46,M,South,24,64.14,1539.27,2 year,DSL,Yes,Yes,Yes,4,2,0
4430,37,M,Central,4,71.66,286.63,Month-to-month,No,No,No,No,3,0,1
4431,18,M,West,1,62.28,62.28,1 year,No,No,No,No,1,1,1
4432,18,M,Central,20,75.46,1509.26,Month-to-month,No,No,No,Yes,1,2,0
4433,48,F,South,3,43.62,130.85,1 year,DSL,No,No,No,2,1,1
4434,36,M,North,30,108.8,3264.04,Month-to-month,DSL,Yes,No,No,4,2,0
4435,36,M,West,41,45.13,1850.48,Month-to-month,Fiber optic,No,No,Yes,4,0,0
4436,55,M,West,58,76.05,4410.76,1 year,No,No,No,No,1,2,1
4437,62,F,South,22,51.43,1131.4,1 year,Fiber optic,No,Yes,No,5,2,0
4438,40,F,Central,14,61.88,866.25,Month-to-month,Fiber optic,No,No,No,4,4,1
4439,39,F,South,9,74.23,668.03,1 year,DSL,No,No,No,3,1,0
4440,52,F,West,14,66.96,937.38,Month-to-month,Fiber optic,No,No,No,5,1,0
4441,24,M,South,5,67.59,337.94,Month-to-month,No,No,Yes,Yes,2,2,1
4442,48,F,West,9,57.64,518.75,Month-to-month,No,No,No,No,1,1,1
4443,53,M,Central,26,51.17,1330.41,2 year,DSL,Yes,Yes,No,1,3,0
4444,55,F,North,5,78.26,391.31,2 year,Fiber optic,No,No,No,3,0,0
4445,18,M,North,7,47.91,335.4,Month-to-month,DSL,No,No,No,3,0,0
4446,33,M,South,28,52.01,1456.21,1 year,DSL,Yes,Yes,No,2,1,0
4447,31,M,West,4,52.24,208.97,1 year,Fiber optic,No,No,No,2,5,0
4448,46,M,North,6,58.37,350.23,2 year,No,No,Yes,Yes,4,2,0
4449,52,M,West,1,36.59,36.59,2 year,Fiber optic,Yes,No,No,5,2,0
4450,67,F,Central,26,36.9,959.46,1 year,No,No,No,Yes,1,1,1
4451,37,M,South,20,75.86,1517.22,Month-to-month,No,No,Yes,Yes,4,0,0
4452,37,M,West,24,76.09,1826.13,Month-to-month,No,No,No,No,2,1,0
4453,62,M,South,5,71.21,356.07,1 year,DSL,Yes,Yes,No,3,4,1
4454,49,M,West,24,92.5,2220.09,2 year,DSL,No,Yes,No,4,1,0
4455,64,F,West,19,47.36,899.76,Month-to-month,No,No,No,No,3,1,0
4456,49,F,Central,10,30.49,304.94,2 year,No,Yes,Yes,No,5,2,0
4457,27,M,South,12,80.71,968.47,1 year,No,No,No,No,3,2,0
4458,25,M,East,17,30.06,511.02,Month-to-month,No,No,No,No,1,2,1
4459,21,M,West,14,62.26,871.67,1 year,DSL,No,Yes,No,5,1,0
4460,54,M,West,21,70.56,1481.85,Month-to-month,Fiber optic,No,No,No,3,8,1
4461,62,F,North,4,106.22,424.86,1 year,Fiber optic,Yes,No,Yes,4,2,0
4462,72,F,South,16,54.07,865.07,1 year,DSL,No,No,No,1,0,0
4463,57,M,East,12,55.54,666.46,2 year,Fiber optic,No,No,No,1,3,0
4464,62,M,Central,13,78.22,1016.88,2 year,DSL,No,No,No,2,2,0
4465,36,M,East,13,77.04,1001.52,Month-to-month,DSL,No,No,Yes,2,2,1
4466,27,M,Central,43,58.13,2499.68,Month-to-month,DSL,No,No,No,4,2,0
4467,57,M,East,35,68.7,2404.61,2 year,Fiber optic,No,No,Yes,2,1,0
4468,51,F,East,20,50.26,1005.19,1 year,DSL,No,No,Yes,3,3,0
4469,46,F,South,26,73.93,1922.27,2 year,No,No,No,No,2,2,0
4470,50,M,North,1,33.13,33.13,Month-to-month,No,Yes,No,No,1,4,1
4471,49,F,East,28,123.16,3448.38,2 year,Fiber optic,No,No,No,4,5,0
4472,64,F,West,14,79.42,1111.9,Month-to-month,DSL,No,No,Yes,3,0,0
4473,64,F,West,8,42.97,343.74,Month-to-month,No,Yes,Yes,Yes,1,1,1
4474,53,M,West,4,59.64,238.57,Month-to-month,DSL,No,No,No,1,1,1
4475,57,F,North,2,43.94,87.87,2 year,DSL,No,No,No,5,2,1
4476,52,F,East,1,48.63,48.63,1 year,Fiber optic,No,No,No,2,1,1
4477,38,M,Central,4,69.23,276.93,2 year,Fiber optic,Yes,No,No,3,2,0
4478,56,F,Central,1,92.83,92.83,1 year,Fiber optic,Yes,No,Yes,4,0,0
4479,24,M,South,27,62.98,1700.37,Month-to-month,Fiber optic,No,Yes,No,4,0,0
4480,60,F,North,6,27.19,163.15,1 year,DSL,No,Yes,No,4,2,0
4481,27,M,East,10,52.72,527.22,Month-to-month,DSL,No,No,No,5,4,1
4482,49,M,West,35,54.04,1891.31,1 year,DSL,Yes,Yes,No,3,4,0
4483,32,F,North,3,66.78,200.34,Month-to-month,Fiber optic,No,No,Yes,1,1,1
4484,53,F,North,37,62.18,2300.66,1 year,DSL,No,Yes,No,5,4,0
4485,44,M,East,21,21.01,441.18,1 year,DSL,No,No,No,2,2,1
4486,21,M,South,9,46.5,418.51,Month-to-month,No,No,Yes,No,1,3,1
4487,51,F,South,3,42.85,128.55,Month-to-month,Fiber optic,Yes,Yes,Yes,4,2,1
4488,36,F,South,2,82.95,165.9,Month-to-month,Fiber optic,No,Yes,Yes,2,1,1
4489,58,F,West,9,59.3,533.7,2 year,DSL,No,No,No,3,6,0
4490,45,F,West,4,25.03,100.11,Month-to-month,DSL,No,No,No,3,2,1
4491,50,M,East,7,47.63,333.42,1 year,No,No,Yes,No,5,3,1
4492,30,M,South,2,88.49,176.99,Month-to-month,DSL,No,No,Yes,3,2,0
4493,36,M,East,19,53.02,1007.33,Month-to-month,No,Yes,No,No,4,3,0
4494,38,F,South,4,51.41,205.65,1 year,DSL,No,No,No,5,1,0
4495,57,F,North,29,61.59,1786.23,2 year,Fiber optic,No,Yes,Yes,5,1,0
4496,70,M,Central,5,69.51,347.56,1 year,No,No,No,No,4,3,1
4497,32,M,Central,32,62.15,1988.66,1 year,Fiber optic,No,Yes,No,3,2,0
4498,61,M,South,5,85.46,427.32,2 year,Fiber optic,No,No,No,2,1,1
4499,18,M,East,26,62.15,1615.82,Month-to-month,No,Yes,Yes,Yes,5,1,1
4500,27,M,West,9,78.49,706.37,Month-to-month,Fiber optic,No,No,No,2,3,0
4501,30,M,South,18,68.93,1240.81,Month-to-month,Fiber optic,No,No,No,2,0,0
4502,24,F,South,1,39.14,39.14,Month-to-month,Fiber optic,No,No,No,2,2,1
4503,21,M,West,14,100.71,1409.88,2 year,DSL,No,No,No,2,3,1
4504,51,M,South,4,88.11,352.45,1 year,Fiber optic,No,Yes,Yes,4,1,1
4505,41,M,North,14,53.66,751.3,Month-to-month,Fiber optic,No,No,No,1,3,1
4506,50,M,West,4,62.78,251.11,2 year,DSL,No,Yes,Yes,3,2,0
4507,55,M,North,12,77.3,927.65,2 year,No,No,No,No,1,0,0
4508,48,M,Central,3,68.6,205.8,Month-to-month,Fiber optic,No,No,No,1,2,1
4509,54,M,West,5,67.14,335.71,2 year,DSL,No,No,No,5,1,0
4510,43,F,West,19,75.11,1427.13,Month-to-month,DSL,No,No,No,1,0,0
4511,27,M,East,76,72.07,5477.27,2 year,Fiber optic,No,Yes,Yes,1,1,0
4512,60,F,East,12,72.16,865.92,Month-to-month,Fiber optic,Yes,No,Yes,4,1,0
4513,36,F,West,24,66.83,1603.85,1 year,DSL,No,Yes,No,2,2,1
4514,30,F,Central,16,77.78,1244.45,Month-to-month,DSL,No,Yes,No,1,2,0
4515,42,M,South,14,69.19,968.71,2 year,Fiber optic,No,Yes,No,1,4,0
4516,31,M,East,2,69.7,139.39,Month-to-month,Fiber optic,No,No,No,5,1,1
4517,38,M,Central,4,92.5,369.99,Month-to-month,Fiber optic,No,No,No,3,2,1
4518,50,M,Central,43,73.67,3167.76,1 year,DSL,Yes,No,No,5,3,0
4519,50,M,East,11,71.61,787.72,1 year,DSL,No,No,No,3,1,0
4520,31,M,South,20,47.22,944.48,1 year,DSL,No,No,No,3,2,1
4521,37,M,East,16,48.23,771.71,1 year,DSL,No,Yes,Yes,3,2,0
4522,61,M,Central,10,87.83,878.34,2 year,No,No,No,No,4,1,0
4523,52,M,North,10,76.41,764.13,Month-to-month,No,Yes,No,No,4,3,0
4524,76,M,East,17,83.35,1416.97,Month-to-month,DSL,Yes,No,No,2,1,1
4525,62,F,Central,4,68.95,275.81,Month-to-month,DSL,Yes,No,No,3,1,0
4526,62,M,East,10,72.95,729.5,2 year,Fiber optic,Yes,No,No,4,2,0
4527,24,M,Central,12,62.08,745.02,Month-to-month,Fiber optic,No,No,No,4,1,1
4528,56,M,South,85,64.47,5479.56,Month-to-month,DSL,No,Yes,No,1,2,0
4529,44,F,Central,9,56.66,509.98,1 year,No,Yes,No,No,3,1,0
4530,36,M,West,21,91.67,1925.16,Month-to-month,Fiber optic,No,Yes,No,5,2,1
4531,47,M,North,3,50.76,152.29,Month-to-month,No,No,Yes,No,1,1,1
4532,59,F,Central,2,71.15,142.3,1 year,No,No,No,No,4,4,0
4533,52,M,East,42,61.87,2598.42,Month-to-month,No,No,No,No,4,2,0
4534,31,F,East,27,84.04,2268.98,1 year,No,Yes,No,No,4,4,0
4535,56,F,Central,8,69.55,556.42,Month-to-month,Fiber optic,No,No,Yes,4,2,0
4536,35,F,West,15,74.23,1113.45,Month-to-month,Fiber optic,No,Yes,No,5,0,0
4537,48,F,Central,3,69.15,207.45,2 year,Fiber optic,Yes,No,Yes,2,3,1
4538,40,M,South,25,45.16,1128.92,Month-to-month,No,Yes,Yes,Yes,2,3,0
4539,41,F,West,2,76.01,152.01,Month-to-month,Fiber optic,No,No,Yes,3,3,0
4540,56,F,Central,29,63.02,1827.47,2 year,Fiber optic,No,No,No,4,1,0
4541,29,M,North,16,49.77,796.35,Month-to-month,DSL,No,No,No,3,2,0
4542,74,M,West,7,36.78,257.48,Month-to-month,DSL,No,No,No,5,3,0
4543,18,M,Central,40,48.65,1946.18,Month-to-month,DSL,No,No,No,3,2,0
4544,36,F,North,86,80.28,6904.23,1 year,No,No,No,No,2,2,1
4545,50,M,Central,6,100.24,601.42,Month-to-month,Fiber optic,Yes,No,No,2,2,1
4546,53,F,South,33,67.37,2223.14,1 year,DSL,Yes,Yes,Yes,2,4,0
4547,43,F,East,28,45.07,1261.83,Month-to-month,DSL,No,No,Yes,3,4,0
4548,44,M,Central,28,73.33,2053.17,Month-to-month,Fiber optic,No,No,No,4,1,1
4549,51,M,West,64,86.55,5539.05,1 year,DSL,Yes,Yes,No,1,4,0
4550,41,M,Central,14,103.42,1447.95,Month-to-month,DSL,No,No,Yes,2,2,1
4551,65,M,Central,23,90.28,2076.49,Month-to-month,DSL,Yes,No,Yes,3,2,0
4552,57,M,Central,35,69.49,2431.99,1 year,Fiber optic,No,Yes,No,1,3,1
4553,58,M,Central,14,76.5,1071.02,2 year,No,Yes,No,No,2,1,1
4554,30,F,West,14,50.55,707.67,Month-to-month,No,No,No,Yes,2,2,1
4555,43,F,West,8,80.94,647.51,Month-to-month,Fiber optic,No,No,No,5,2,0
4556,40,M,Central,31,83.68,2594.06,Month-to-month,DSL,No,No,No,2,2,1
4557,29,F,East,24,20.0,480.0,2 year,DSL,No,No,No,1,2,1
4558,50,F,Central,12,67.85,814.24,2 year,Fiber optic,No,No,No,1,4,0
4559,36,F,West,11,94.8,1042.82,2 year,DSL,Yes,Yes,Yes,4,0,0
4560,54,F,South,2,51.58,103.15,Month-to-month,Fiber optic,No,No,No,1,2,1
4561,28,F,Central,1,22.49,22.49,Month-to-month,No,No,Yes,No,3,1,1
